occupantID,zoneID,occupantName,occupantRole,comfortPreference
O5293,Z422,Melinda Mcdonald,Technician,74.3
O5294,Z422,Teresa Winters,Guest,77.0
O5295,Z422,Philip Butler,Guest,73.1
O5296,Z422,Sarah Rodriguez,Admin,74.5
O5297,Z422,Denise Richardson PhD,Researcher,74.3
O5298,Z422,Meghan Ramirez,Specialist,75.5
O5299,Z422,Carl Montoya,Manager,71.1
O5300,Z422,Lori Rios,Manager,77.4
O5301,Z422,Madeline Cowan,Guest,72.5
O5302,Z883,Ryan Cruz,Technician,69.9
O5303,Z883,Ethan Mason,Specialist,77.0
O5304,Z883,Stacy Wiley,Engineer,71.6
O5305,Z883,Mitchell Walter,Analyst,77.6
O5306,Z509,James Baxter,Manager,77.4
O5307,Z509,Charles Byrd,Executive,70.1
O5308,Z509,Kelly Ross,Admin,77.5
O5309,Z509,Michael Stanley,Visitor,77.6
O5310,Z509,Thomas Wright,Technician,76.9
O5311,Z199,Michael Buchanan,Executive,72.8
O5312,Z199,Emily Reynolds,Visitor,70.8
O5313,Z199,Ryan Wilson,Researcher,73.0
O5314,Z199,Caleb Rodriguez,Contractor,75.7
O5315,Z199,Kenneth Fisher MD,Employee,68.4
O5316,Z199,Zachary Castillo,Analyst,72.0
O5317,Z199,Shirley Roberson,Visitor,75.5
O5318,Z199,Julie Adkins,Executive,73.5
O5319,Z199,Jennifer Jones,Technician,70.8
O5320,Z199,Amy Long,Employee,69.2
O5321,Z199,Sandra Mcmillan,Director,72.1
O5322,Z108,Holly Fowler,Engineer,70.6
O5323,Z108,Lisa Freeman,Manager,70.6
O5324,Z108,Keith Coleman,Director,69.3
O5325,Z108,Angela Green,Executive,70.6
O5326,Z692,Danielle Boyle,Researcher,68.1
O5327,Z692,Jon Moon,Analyst,76.3
O5328,Z692,Morgan Smith,Admin,75.7
O5329,Z692,Carlos Green,Technician,73.6
O5330,Z692,Stephen Cabrera,Coordinator,71.1
O5331,Z692,Melissa Garcia,Coordinator,70.1
O5332,Z692,Dominique Fisher,Coordinator,69.6
O5333,Z818,Linda Hartman,Visitor,71.8
O5334,Z818,Christine Turner,Executive,69.7
O5335,Z818,Michael Ashley,Contractor,71.8
O5336,Z818,Miss Emily Smith,Employee,77.8
O5337,Z818,Thomas Navarro,Admin,76.7
O5338,Z818,Terry Roberts,Researcher,68.0
O5339,Z818,Jacqueline Kennedy,Analyst,75.2
O5340,Z818,Jose Trujillo,Visitor,77.9
O5341,Z818,Bob Padilla,Manager,76.9
O5342,Z818,Matthew Ruiz,Contractor,71.3
O5343,Z818,Samuel Campbell,Employee,73.6
O5344,Z818,Marcus Tran,Contractor,71.3
O5345,Z630,Stephanie Dawson,Guest,72.3
O5346,Z630,Brianna Skinner,Technician,71.2
O5347,Z630,Amy Rivera,Specialist,76.3
O5348,Z630,Darren Matthews,Analyst,75.2
O5349,Z630,Megan Dixon,Employee,71.1
O5350,Z630,Ryan Chung,Engineer,68.7
O5351,Z630,Patricia Turner,Analyst,70.3
O5352,Z630,Jessica Merritt,Coordinator,76.1
O5353,Z630,Raymond Mitchell,Researcher,72.8
O5354,Z630,Michael Donovan,Coordinator,76.0
O5355,Z630,Julie Butler,Visitor,76.4
O5356,Z630,Hannah Rice,Analyst,73.3
O5357,Z289,Robert Lynn,Admin,77.5
O5358,Z289,Kathy Benitez,Specialist,70.9
O5359,Z289,Jeff Stone,Guest,68.5
O5360,Z289,Raymond Henderson,Technician,74.5
O5361,Z289,Joshua Waller,Visitor,75.2
O5362,Z289,Russell Moore,Manager,76.8
O5363,Z289,Ashley Tran,Coordinator,71.4
O5364,Z289,Jessica Ayala MD,Visitor,71.0
O5365,Z289,Nicole Krause,Coordinator,70.1
O5366,Z289,Jason Reyes,Admin,71.0
O5367,Z289,Robin Roberts,Manager,74.4
O5368,Z289,Karen Farley DVM,Guest,70.9
O5369,Z289,Peter Young,Contractor,75.3
O5370,Z289,Steven Ryan,Admin,72.7
O5371,Z289,Reginald Wright,Researcher,77.0
O5372,Z889,Kristin Phillips,Manager,72.5
O5373,Z889,Karen Zimmerman,Contractor,71.0
O5374,Z891,Michael Powell,Engineer,69.6
O5375,Z891,David Joseph,Analyst,70.5
O5376,Z891,Kent Jackson,Engineer,70.4
O5377,Z891,Billy Hale,Guest,76.5
O5378,Z891,Jonathon Salinas,Specialist,69.4
O5379,Z891,Steven Baker,Coordinator,71.3
O5380,Z891,Michelle Zuniga,Analyst,74.2
O5381,Z891,Adriana Lee,Executive,70.7
O5382,Z891,Tiffany Warner,Guest,75.0
O5383,Z891,Matthew Cook,Contractor,75.5
O5384,Z891,Nichole Brooks,Researcher,69.1
O5385,Z891,Justin Mcknight,Contractor,77.3
O5386,Z891,Tyler Stewart,Admin,68.2
O5387,Z891,Kimberly Bautista,Guest,72.3
O5388,Z231,Ricky Gordon,Director,75.6
O5389,Z231,Christopher Weiss,Technician,77.6
O5390,Z231,Timothy Paul,Guest,69.2
O5391,Z231,Brandy Hernandez,Contractor,75.3
O5392,Z231,John James,Contractor,71.6
O5393,Z231,Alexis Houston,Engineer,78.0
O5394,Z231,Felicia White,Researcher,71.1
O5395,Z231,Brandon Johnson,Manager,68.1
O5396,Z593,Annette Calderon,Executive,72.8
O5397,Z593,Brian Manning,Admin,74.1
O5398,Z593,Lawrence Chase,Analyst,75.2
O5399,Z593,Joyce Bartlett,Employee,75.8
O5400,Z593,Michelle Castillo,Coordinator,71.0
O5401,Z593,Jacqueline Reid,Technician,72.7
O5402,Z593,Chad Collins,Researcher,73.0
O5403,Z446,Jessica Garner,Visitor,74.9
O5404,Z446,Makayla Thompson,Engineer,77.6
O5405,Z446,Jessica Ortega,Employee,69.9
O5406,Z446,Hannah White,Engineer,73.9
O5407,Z446,Daniel Chapman,Technician,72.1
O5408,Z446,Joseph Greene,Visitor,70.5
O5409,Z446,Beth Mcguire,Specialist,70.9
O5410,Z446,Michael Henry,Visitor,71.4
O5411,Z730,Amanda Torres,Executive,75.4
O5412,Z730,Kevin Barnes,Executive,69.0
O5413,Z730,Sherry Hernandez,Director,68.1
O5414,Z730,Karen Dixon,Admin,69.4
O5415,Z730,Paula Shaffer,Guest,74.6
O5416,Z730,Kimberly Sanchez,Manager,71.8
O5417,Z730,Jessica Trevino,Engineer,76.3
O5418,Z730,Adam Gordon,Executive,74.5
O5419,Z929,Colin Gallegos,Coordinator,73.6
O5420,Z929,Jamie Snyder,Executive,73.5
O5421,Z929,Melissa Doyle,Technician,73.8
O5422,Z929,Michaela Campbell,Executive,70.6
O5423,Z929,David Hancock,Contractor,69.1
O5424,Z929,Aaron Morris,Specialist,72.7
O5425,Z929,Shane Avila,Contractor,71.2
O5426,Z929,Raymond Cherry,Coordinator,74.2
O5427,Z929,Ms. Susan Martin MD,Analyst,68.7
O5428,Z929,Adam Olson,Admin,77.3
O5429,Z352,Nancy Martinez,Admin,69.6
O5430,Z352,Hannah Wood,Manager,72.9
O5431,Z352,Kenneth Garcia,Employee,76.9
O5432,Z352,Sheila Goodman,Executive,76.0
O5433,Z352,Jessica Martinez,Analyst,71.7
O5434,Z352,Michael Hernandez,Engineer,73.6
O5435,Z352,Kathleen Stokes,Contractor,76.6
O5436,Z352,Anthony Sparks,Executive,72.7
O5437,Z352,Christina Mccarthy,Analyst,74.3
O5438,Z352,Dr. Michael Hall MD,Analyst,77.5
O5439,Z352,Sergio Spence,Contractor,68.6
O5440,Z352,David Jimenez,Director,71.9
O5441,Z352,Hannah Jones,Director,72.1
O5442,Z352,Sandra Glover,Researcher,69.9
O5443,Z352,Rachel Underwood,Technician,72.7
O5444,Z678,Joseph Marsh Jr.,Employee,76.6
O5445,Z678,Kayla Davis,Coordinator,73.7
O5446,Z678,Gerald Mills,Coordinator,74.4
O5447,Z678,Kim Solis,Manager,70.9
O5448,Z678,Wendy Osborn,Admin,76.3
O5449,Z678,Ryan Brown,Contractor,75.8
O5450,Z678,Karen Montes,Researcher,77.4
O5451,Z678,Mitchell Oconnell,Contractor,72.4
O5452,Z678,Christopher Ortiz,Manager,77.6
O5453,Z678,Brett Conway,Visitor,74.8
O5454,Z678,Joshua Johns,Visitor,72.6
O5455,Z678,Maxwell Mcgee,Contractor,74.4
O5456,Z678,Thomas Dawson,Researcher,73.1
O5457,Z678,Ronald Christensen,Visitor,69.4
O5458,Z424,Mr. Brandon Cox,Guest,72.2
O5459,Z424,Joseph Martinez,Technician,70.2
O5460,Z424,Craig Roberts,Executive,70.8
O5461,Z424,Justin Smith,Specialist,75.4
O5462,Z424,Peter Chen,Specialist,76.4
O5463,Z424,Debbie Monroe,Manager,74.1
O5464,Z424,Janet Franklin,Admin,69.6
O5465,Z424,Kim Hurst,Guest,74.5
O5466,Z424,Cathy Smith,Engineer,72.9
O5467,Z137,Diana Long,Coordinator,70.5
O5468,Z137,Caitlin Taylor,Contractor,75.5
O5469,Z137,Natalie Rogers,Manager,75.3
O5470,Z137,Anne Hall,Analyst,74.8
O5471,Z137,Colton Hoffman,Researcher,71.6
O5472,Z137,Jason Blackburn,Coordinator,69.6
O5473,Z137,Jean Schultz,Guest,77.9
O5474,Z137,Thomas Yang,Visitor,70.7
O5475,Z137,Megan Brooks,Contractor,72.6
O5476,Z137,Eric Kelly,Coordinator,69.2
O5477,Z137,Robert Fox,Analyst,74.7
O5478,Z137,Jordan Davis,Technician,71.0
O5479,Z137,Christopher Elliott,Contractor,69.2
O5480,Z383,Elizabeth Daniels,Coordinator,72.0
O5481,Z383,Jack Powers,Researcher,68.7
O5482,Z383,Victoria Gonzales,Visitor,74.4
O5483,Z183,Thomas Moore,Researcher,73.3
O5484,Z183,Devin Williams,Admin,70.3
O5485,Z183,Jennifer Thompson,Director,73.2
O5486,Z183,Kenneth Ramsey,Contractor,75.7
O5487,Z183,Michael Hill,Executive,70.6
O5488,Z183,Michael Cook,Researcher,75.1
O5489,Z183,Amanda Williams,Employee,71.0
O5490,Z183,Gordon Benitez,Researcher,75.1
O5491,Z183,Kelly Little,Coordinator,71.6
O5492,Z183,Kayla Riddle,Admin,70.1
O5493,Z776,Destiny Delgado,Employee,73.0
O5494,Z776,Jamie Anderson,Director,71.6
O5495,Z557,Brandon Reyes,Coordinator,71.8
O5496,Z557,Cynthia Gonzalez,Guest,71.2
O5497,Z312,Brandon Hickman,Engineer,69.2
O5498,Z312,Diana Brooks,Employee,76.6
O5499,Z312,Jeffrey Baker,Engineer,70.0
O5500,Z312,Thomas Ferrell,Admin,70.2
O5501,Z312,Dr. Wanda Cherry DVM,Specialist,71.8
O5502,Z312,Steven Mcdonald,Director,75.6
O5503,Z312,Jennifer Durham,Manager,72.9
O5504,Z312,Emily Johnson PhD,Contractor,69.1
O5505,Z312,David Johnson,Director,71.5
O5506,Z312,Matthew Simpson,Analyst,73.1
O5507,Z312,Douglas Bowen,Admin,68.5
O5508,Z312,Joanna Sharp,Engineer,71.1
O5509,Z878,Amy Jimenez,Engineer,77.5
O5510,Z878,Chelsea Reed,Employee,69.0
O5511,Z125,Jeffery Jones,Contractor,72.4
O5512,Z125,Alison Foley,Guest,75.7
O5513,Z125,Kimberly Gomez MD,Visitor,77.5
O5514,Z125,Brenda Flores,Contractor,75.9
O5515,Z125,Christina Schroeder MD,Specialist,73.9
O5516,Z125,Chad Johnson,Executive,70.1
O5517,Z125,Matthew Rangel,Specialist,69.8
O5518,Z125,April Ramirez,Engineer,77.9
O5519,Z125,Cassandra Smith,Admin,76.2
O5520,Z125,Amber Martin,Manager,73.8
O5521,Z125,Anita White,Director,71.6
O5522,Z125,Taylor Kelly,Director,73.1
O5523,Z125,Frances Torres,Researcher,72.6
O5524,Z125,Ashley Clay,Visitor,72.9
O5525,Z979,Cynthia Martinez,Researcher,75.7
O5526,Z979,Sandra Cunningham,Guest,69.9
O5527,Z675,Ronald Hayden,Visitor,74.4
O5528,Z675,Tammy Shaffer,Specialist,70.7
O5529,Z675,Debbie Fuller,Guest,73.2
O5530,Z675,Dr. Robert Davis,Analyst,70.5
O5531,Z675,Chad Gay,Technician,76.6
O5532,Z675,Richard Swanson,Manager,75.4
O5533,Z675,Laura Baker,Employee,73.1
O5534,Z675,Rebecca Gutierrez,Specialist,72.1
O5535,Z675,Jeffrey Vazquez,Employee,70.1
O5536,Z675,Jennifer Romero,Engineer,74.7
O5537,Z675,James Miller,Executive,75.2
O5538,Z675,Jeffrey Patterson MD,Coordinator,74.7
O5539,Z207,Samantha Archer,Contractor,73.5
O5540,Z207,Charles Barnett,Guest,76.7
O5541,Z207,Brian Lucas,Admin,74.2
O5542,Z207,Lisa Glenn,Guest,74.5
O5543,Z207,Jerry Bryant,Admin,72.2
O5544,Z207,Eric Clark,Contractor,71.3
O5545,Z207,Shawn Brown,Visitor,69.5
O5546,Z207,Wayne Holland,Visitor,73.5
O5547,Z207,Nathan Thompson,Director,76.9
O5548,Z207,Scott Garrett,Guest,75.8
O5549,Z207,Ian Moyer,Researcher,68.4
O5550,Z207,Jacqueline Thomas,Guest,69.3
O5551,Z207,Jose Murphy,Analyst,74.3
O5552,Z207,Courtney Salazar,Engineer,69.1
O5553,Z191,Megan Shaw,Coordinator,72.8
O5554,Z191,Scott Clark,Analyst,68.7
O5555,Z748,Nicholas Morgan,Guest,74.4
O5556,Z748,Micheal Campbell,Contractor,75.1
O5557,Z748,Kenneth Thompson,Director,76.0
O5558,Z748,Kevin Solomon,Executive,68.3
O5559,Z748,Fred Collins,Guest,72.7
O5560,Z748,Rebecca Everett,Contractor,75.3
O5561,Z748,Yolanda Aguilar,Analyst,76.4
O5562,Z748,Travis Waller,Contractor,75.4
O5563,Z748,Roger White,Director,75.0
O5564,Z748,Rachel Singh DVM,Guest,75.8
O5565,Z748,Megan Baker,Engineer,69.6
O5566,Z748,Tracy Young,Visitor,71.5
O5567,Z722,Jay Bean,Researcher,72.0
O5568,Z961,Mark Waller,Guest,69.1
O5569,Z961,Christopher Wyatt,Guest,76.4
O5570,Z961,Timothy Olson,Visitor,70.5
O5571,Z961,Charlotte Medina,Visitor,74.7
O5572,Z939,Jacqueline Johnson,Specialist,72.9
O5573,Z490,Lori Morris,Director,69.9
O5574,Z053,Tiffany Weiss,Coordinator,73.2
O5575,Z053,Kenneth Bowen,Coordinator,73.7
O5576,Z053,Richard Moore,Technician,77.8
O5577,Z053,Ralph Daniel,Analyst,70.1
O5578,Z053,Kimberly Robertson,Manager,74.6
O5579,Z053,Henry Nunez,Engineer,73.3
O5580,Z053,Anthony Jackson,Visitor,76.4
O5581,Z053,Jacob Martin,Engineer,73.8
O5582,Z053,Melanie Gonzalez,Engineer,71.1
O5583,Z053,Robert Johnson,Analyst,73.0
O5584,Z053,Mathew Cochran,Director,77.0
O5585,Z053,Jamie Roberts,Technician,74.8
O5586,Z053,Bobby Diaz,Visitor,68.4
O5587,Z053,James Price,Manager,75.6
O5588,Z136,Tiffany Hill,Employee,76.4
O5589,Z136,Melissa Perez,Analyst,71.4
O5590,Z136,Jonathan Henderson,Executive,77.2
O5591,Z136,Gary Johnson,Specialist,75.7
O5592,Z136,Madison Hopkins,Specialist,71.1
O5593,Z136,Rachel Cox,Executive,71.4
O5594,Z136,Matthew Phillips,Employee,75.9
O5595,Z136,Katherine Jones,Engineer,73.8
O5596,Z136,Joseph Mcguire,Technician,70.1
O5597,Z136,Lindsay Zavala,Engineer,70.9
O5598,Z457,Samantha Griffin,Employee,76.3
O5599,Z457,Tonya Johnson,Analyst,72.2
O5600,Z457,Shawn Hart,Admin,71.3
O5601,Z457,Angela Myers,Visitor,72.7
O5602,Z457,Dr. Jacob Howard,Employee,76.5
O5603,Z852,Jessica Freeman,Employee,74.8
O5604,Z852,Paul Mcgrath,Specialist,71.1
O5605,Z852,Stacy Ramirez,Specialist,73.5
O5606,Z852,Kimberly Craig,Analyst,73.9
O5607,Z852,Ashley Walker,Manager,73.2
O5608,Z852,Michael Phillips,Engineer,71.7
O5609,Z852,Bradley Powell,Contractor,71.7
O5610,Z852,Victoria Shaffer,Employee,68.6
O5611,Z412,Toni Lozano,Director,70.8
O5612,Z412,Linda Fowler,Guest,77.0
O5613,Z412,Shannon Erickson,Executive,75.4
O5614,Z412,Raymond Walker,Analyst,72.0
O5615,Z412,Miguel Walker,Executive,73.3
O5616,Z412,Andrew Cole,Manager,72.7
O5617,Z326,Nathan Moore,Coordinator,76.9
O5618,Z326,Shannon Giles,Coordinator,73.5
O5619,Z326,Tina Wallace,Engineer,74.8
O5620,Z326,Kimberly Mays,Employee,69.7
O5621,Z326,Emily Spence,Researcher,68.4
O5622,Z326,Alexis Cook,Manager,73.7
O5623,Z326,Carol Hebert,Contractor,69.1
O5624,Z326,Steven Porter,Specialist,70.4
O5625,Z326,Kimberly Clarke,Technician,70.1
O5626,Z326,James Scott,Manager,74.0
O5627,Z705,Julie Small,Executive,75.6
O5628,Z705,Janet Garcia,Contractor,77.9
O5629,Z705,Manuel Mason,Contractor,68.6
O5630,Z705,Leroy Lewis,Manager,69.4
O5631,Z705,Eileen Garrison,Employee,71.1
O5632,Z705,Audrey Stone,Executive,69.3
O5633,Z705,Joy Shelton,Coordinator,76.2
O5634,Z705,Stanley Foster,Technician,72.6
O5635,Z139,Ariel Simmons,Coordinator,77.0
O5636,Z139,Caroline Harris,Analyst,68.6
O5637,Z139,Jason Mitchell,Director,70.0
O5638,Z139,Alexandra Foster,Employee,73.1
O5639,Z139,Ashley Wilson,Executive,76.3
O5640,Z884,Samantha Paul,Coordinator,71.8
O5641,Z884,John Snyder,Coordinator,69.3
O5642,Z884,Kyle Jensen,Researcher,76.0
O5643,Z884,Christina Carr,Executive,71.3
O5644,Z884,Darren Lee,Analyst,70.8
O5645,Z884,Jennifer Terrell,Coordinator,76.8
O5646,Z884,Frank Wilkinson,Admin,77.1
O5647,Z884,Melissa Grimes,Technician,73.8
O5648,Z884,Stefanie Davis,Executive,68.9
O5649,Z884,Dr. Christina Hoffman DVM,Specialist,70.6
O5650,Z884,Stephanie Brown,Contractor,77.5
O5651,Z884,Andre Torres,Visitor,76.3
O5652,Z884,Carla Young,Coordinator,71.7
O5653,Z884,Alexis Baker,Manager,71.7
O5654,Z501,Edward Strong,Visitor,68.1
O5655,Z501,Kimberly Christensen,Coordinator,72.6
O5656,Z501,Russell Woods,Engineer,76.6
O5657,Z501,Joshua Andersen,Executive,75.2
O5658,Z501,Deborah Baker,Researcher,77.9
O5659,Z501,Kristy Booth,Contractor,70.2
O5660,Z501,Jeffrey Young,Contractor,69.2
O5661,Z501,Richard Brown,Specialist,73.7
O5662,Z501,Jorge Romero,Executive,74.9
O5663,Z180,James Hanson,Manager,71.4
O5664,Z180,Heather Osborn,Engineer,69.6
O5665,Z180,Christian Thomas,Director,69.3
O5666,Z180,Christie Bailey,Executive,72.4
O5667,Z180,Cheryl Thomas,Coordinator,75.6
O5668,Z180,Julia Hill,Executive,75.7
O5669,Z180,Catherine Noble,Employee,69.3
O5670,Z180,Paul Webb,Specialist,73.1
O5671,Z180,Kevin Kelly,Contractor,70.8
O5672,Z180,Teresa Khan,Guest,70.3
O5673,Z180,Alicia Hickman,Executive,76.0
O5674,Z180,Marie Gallagher,Analyst,75.2
O5675,Z180,Dr. Katherine Villanueva,Researcher,73.3
O5676,Z180,Tina Anderson,Visitor,72.5
O5677,Z180,Zachary Carter,Manager,68.4
O5678,Z156,Michelle Carlson,Admin,69.9
O5679,Z156,Ryan Howell,Engineer,74.0
O5680,Z156,Richard Pena,Director,77.4
O5681,Z156,Patrick Hayes,Specialist,77.8
O5682,Z156,Adam Tate,Visitor,68.7
O5683,Z156,Linda Yates,Technician,71.4
O5684,Z156,Michael Lee,Analyst,70.4
O5685,Z156,Christian Oliver,Researcher,77.5
O5686,Z354,Bryce Mccarty,Researcher,72.3
O5687,Z354,Ashley Bruce,Specialist,70.4
O5688,Z354,Tammy Strickland,Engineer,76.6
O5689,Z354,Jimmy Sanders,Admin,68.9
O5690,Z354,Stephen Morris,Engineer,77.9
O5691,Z354,Steven Simpson,Analyst,71.0
O5692,Z354,Mark Bridges,Admin,71.7
O5693,Z354,Taylor Rivera,Specialist,76.6
O5694,Z845,Nicole Hancock,Contractor,70.1
O5695,Z845,Kristy Johnson,Employee,73.2
O5696,Z845,Kristina Beard,Technician,74.0
O5697,Z845,Jonathan Chandler,Guest,72.4
O5698,Z845,Holly Hill,Engineer,77.5
O5699,Z845,Lisa Wilson,Admin,76.3
O5700,Z845,Joseph Galvan,Analyst,68.8
O5701,Z845,Kimberly Moore,Engineer,77.7
O5702,Z845,Austin Wiggins,Analyst,74.9
O5703,Z783,Tina Herrera,Technician,72.9
O5704,Z278,Jared Shaw DDS,Manager,69.3
O5705,Z278,Heather Graham,Admin,76.7
O5706,Z278,Darlene Baker,Employee,73.1
O5707,Z278,Stefanie Long,Guest,71.9
O5708,Z278,Jessica Williams,Technician,74.8
O5709,Z278,Catherine Giles,Coordinator,75.2
O5710,Z278,Allison Young,Analyst,74.5
O5711,Z278,David Singh,Coordinator,68.7
O5712,Z278,Chad Davies,Executive,71.6
O5713,Z278,Deanna Campbell,Technician,74.0
O5714,Z051,Thomas Guerrero,Manager,73.8
O5715,Z051,Kathryn Miller,Contractor,75.5
O5716,Z051,Angela Tucker,Contractor,71.8
O5717,Z625,Mary Silva,Guest,71.4
O5718,Z625,Robert Martin,Engineer,76.3
O5719,Z625,Barbara Johnson,Guest,72.8
O5720,Z625,Jeffrey Barnes,Admin,75.0
O5721,Z625,Francisco Park,Contractor,77.8
O5722,Z625,Stephanie Myers,Guest,70.6
O5723,Z625,Cynthia Brown,Visitor,72.5
O5724,Z625,Penny Fletcher,Executive,72.6
O5725,Z625,Sara Anthony,Specialist,68.6
O5726,Z625,Teresa Johnston,Analyst,72.4
O5727,Z625,Melanie Gonzalez,Analyst,68.5
O5728,Z625,Dawn Owens,Engineer,72.9
O5729,Z625,Kimberly Rhodes,Analyst,71.6
O5730,Z625,Kayla Mendoza,Director,72.2
O5731,Z625,Mario Hudson,Technician,76.9
O5732,Z094,Grace Morris,Employee,68.9
O5733,Z094,Christopher Roberts,Employee,72.1
O5734,Z094,Doris Oneill,Engineer,70.6
O5735,Z094,Tony Gray,Technician,75.6
O5736,Z094,Summer Mcdaniel,Specialist,74.8
O5737,Z094,Richard Carlson,Specialist,75.2
O5738,Z094,Kelly Clark,Guest,74.3
O5739,Z094,Alexander Johnson,Executive,74.0
O5740,Z094,Lisa Whitehead,Guest,71.4
O5741,Z094,Andres Lee,Specialist,71.1
O5742,Z623,Tara Reese,Analyst,69.7
O5743,Z623,Ronald Wang,Manager,69.6
O5744,Z623,Kelly Newton,Employee,71.0
O5745,Z623,Brandon Mooney,Executive,73.7
O5746,Z623,Richard Allen,Technician,76.0
O5747,Z623,Leroy Hebert,Employee,72.2
O5748,Z416,Scott Cruz,Specialist,76.3
O5749,Z416,Elizabeth Hernandez,Technician,73.8
O5750,Z416,Jason Peck,Analyst,72.8
O5751,Z099,Samantha Flynn,Executive,73.1
O5752,Z099,James Martin,Manager,73.1
O5753,Z099,Nicole Henry,Technician,68.5
O5754,Z099,Amy Garcia,Contractor,72.6
O5755,Z099,Theresa Vaughn,Manager,77.9
O5756,Z099,Jose Davis,Coordinator,76.6
O5757,Z099,Samantha Scott,Director,76.6
O5758,Z099,Michael Gibson,Analyst,69.6
O5759,Z099,Stacy Ayers,Engineer,68.4
O5760,Z099,Dennis Cross,Executive,70.3
O5761,Z099,Hailey Kelly,Analyst,69.8
O5762,Z099,Kendra Holden,Guest,70.4
O5763,Z099,Brittany Gomez,Visitor,71.5
O5764,Z145,Angelica Nelson,Executive,70.6
O5765,Z145,Ronald Lee,Specialist,73.6
O5766,Z145,Jennifer Johnson,Researcher,78.0
O5767,Z145,Bonnie Powell,Researcher,72.9
O5768,Z145,James Medina,Visitor,77.5
O5769,Z145,Jordan Ferguson,Executive,76.3
O5770,Z145,Colleen Griffith,Employee,69.9
O5771,Z145,Anna Gonzalez,Engineer,70.7
O5772,Z145,Selena Sanchez,Specialist,74.9
O5773,Z145,Nicole Marks,Employee,68.2
O5774,Z145,Dr. Cory Ross,Executive,71.2
O5775,Z145,Ronald Smith,Coordinator,70.0
O5776,Z145,Stephen Santos MD,Director,69.6
O5777,Z145,Jessica Jones,Engineer,71.7
O5778,Z145,Theresa Simmons,Coordinator,75.0
O5779,Z482,Elizabeth Gill,Admin,72.3
O5780,Z482,Marcus Wood,Manager,73.6
O5781,Z482,Jeanette Jackson,Contractor,68.2
O5782,Z482,Miranda Case,Researcher,73.7
O5783,Z482,Laurie Cervantes,Technician,73.4
O5784,Z482,Kaitlyn Myers,Specialist,75.1
O5785,Z482,Melinda Walls,Specialist,74.5
O5786,Z482,Mrs. Jacqueline Farrell MD,Contractor,73.3
O5787,Z482,Christopher Ramirez,Admin,69.7
O5788,Z482,Jessica Bennett,Admin,75.5
O5789,Z482,Nicholas Pugh,Director,75.9
O5790,Z728,Chad Morales,Guest,72.0
O5791,Z728,Amanda Stone,Coordinator,69.7
O5792,Z728,Carl Franco,Director,70.3
O5793,Z728,Paul Hawkins,Guest,70.6
O5794,Z728,Nathan Gonzales MD,Executive,72.8
O5795,Z728,Jacob Rosario,Coordinator,68.4
O5796,Z728,Diana Duarte,Technician,76.8
O5797,Z728,Lori Callahan,Researcher,76.1
O5798,Z728,Jeanette Robinson,Researcher,73.8
O5799,Z728,Shane Castro,Specialist,70.1
O5800,Z728,William Miller,Executive,75.8
O5801,Z728,Jennifer Jackson,Visitor,71.9
O5802,Z728,Kaitlyn Williams,Manager,69.1
O5803,Z728,Edward Curry,Engineer,68.2
O5804,Z862,Jessica Brooks,Analyst,70.4
O5805,Z862,Joanne Smith,Analyst,74.7
O5806,Z862,Madeline Chapman,Guest,77.1
O5807,Z176,Cory Hall,Admin,75.6
O5808,Z176,Ryan Porter,Specialist,68.4
O5809,Z176,Steven Smith,Admin,76.1
O5810,Z176,Dylan Rodgers,Guest,69.7
O5811,Z176,Derrick Tucker,Employee,75.9
O5812,Z176,Laura Welch,Specialist,76.8
O5813,Z176,Jessica Fisher,Coordinator,70.1
O5814,Z176,Sarah Chan,Analyst,68.5
O5815,Z485,Rachel Daniel,Executive,68.2
O5816,Z485,Joshua Sanchez,Visitor,73.7
O5817,Z485,Corey Novak,Specialist,74.2
O5818,Z485,Emma Horton,Visitor,71.8
O5819,Z485,Alexandra Wells,Coordinator,74.9
O5820,Z485,Mathew Rios,Director,68.4
O5821,Z485,Yesenia Roberts,Employee,69.0
O5822,Z485,Amanda Johnson,Admin,72.8
O5823,Z485,Melissa Meyer,Director,75.1
O5824,Z485,Carol Dillon,Analyst,75.8
O5825,Z485,Traci Hill,Executive,69.5
O5826,Z485,Christopher Phillips DDS,Specialist,76.3
O5827,Z295,Stephen Benson,Admin,68.4
O5828,Z295,Jessica Davis,Director,76.7
O5829,Z295,Laura Barrett,Employee,71.3
O5830,Z295,Krystal Smith,Admin,72.8
O5831,Z295,Sarah Parsons,Executive,69.5
O5832,Z571,Kathleen Adams,Specialist,69.8
O5833,Z571,Jessica Graham,Employee,71.0
O5834,Z571,Christopher Benitez,Admin,77.6
O5835,Z571,Martin Matthews,Guest,72.1
O5836,Z571,Jane Ortiz,Executive,71.9
O5837,Z571,Adam Williams,Analyst,73.0
O5838,Z571,Christopher Rogers,Coordinator,77.3
O5839,Z571,Margaret Byrd,Coordinator,69.0
O5840,Z571,Hailey Reyes MD,Guest,71.3
O5841,Z571,Robert Collins,Researcher,68.7
